Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Atlanta Public Schools,GA,Bolton Academy,130012003028,2015,Instructional Aides,189348.00,7.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Bolton Academy,130012003028,2015,School Administration Staff,194478.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Bolton Academy,130012003028,2015,Support Services Staff (for Pupils and Instructional Staff),194504.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Bolton Academy,130012003028,2015,Total enrollment,,,4.00,7.00,0.00,211.00,187.00,139.00,19.00,567.00,59.00,4.00,130.00
GA,Atlanta Public Schools,GA,Harper-Archer Middle School,130012003029,2015,Personnel salaries at school level - total,4041840.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Harper-Archer Middle School,130012003029,2015,Non-personnel expenditures at school level,272259.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Harper-Archer Middle School,130012003029,2015,Personnel salaries at school level - teachers only,2625776.00,46.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Harper-Archer Middle School,130012003029,2015,Instructional Aides,239820.00,10.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Harper-Archer Middle School,130012003029,2015,School Administration Staff,456210.00,5.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Harper-Archer Middle School,130012003029,2015,Support Services Staff (for Pupils and Instructional Staff),720034.00,17.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Harper-Archer Middle School,130012003029,2015,Total enrollment,,,2.00,0.00,0.00,40.00,622.00,0.00,2.00,666.00,107.00,0.00,16.00
GA,Atlanta Public Schools,GA,Bazoline E. Usher/Collier Heights Elmentary School,130012003030,2015,Personnel salaries at school level - total,2583821.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Bazoline E. Usher/Collier Heights Elmentary School,130012003030,2015,Non-personnel expenditures at school level,112913.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Bazoline E. Usher/Collier Heights Elmentary School,130012003030,2015,Personnel salaries at school level - teachers only,1930691.00,29.79,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Bazoline E. Usher/Collier Heights Elmentary School,130012003030,2015,Instructional Aides,142111.00,5.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Bazoline E. Usher/Collier Heights Elmentary School,130012003030,2015,School Administration Staff,248483.00,3.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Bazoline E. Usher/Collier Heights Elmentary School,130012003030,2015,Support Services Staff (for Pupils and Instructional Staff),262536.00,6.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Bazoline E. Usher/Collier Heights Elmentary School,130012003030,2015,Total enrollment,,,0.00,2.00,0.00,7.00,397.00,2.00,2.00,410.00,47.00,0.00,2.00
GA,Atlanta Public Schools,GA,KIPP West Atlanta Young Scholars Academy,130012003031,2015,Personnel salaries at school level - total,1990114.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP West Atlanta Young Scholars Academy,130012003031,2015,Non-personnel expenditures at school level,447553.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP West Atlanta Young Scholars Academy,130012003031,2015,Personnel salaries at school level - teachers only,1111448.00,23.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP West Atlanta Young Scholars Academy,130012003031,2015,Instructional Aides,79301.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP West Atlanta Young Scholars Academy,130012003031,2015,School Administration Staff,339267.00,4.82,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP West Atlanta Young Scholars Academy,130012003031,2015,Support Services Staff (for Pupils and Instructional Staff),460098.00,10.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP West Atlanta Young Scholars Academy,130012003031,2015,Total enrollment,,,0.00,0.00,0.00,2.00,319.00,0.00,2.00,323.00,35.00,4.00,0.00
GA,Atlanta Public Schools,GA,Finch Elementary,130012003468,2015,Personnel salaries at school level - total,3170268.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Finch Elementary,130012003468,2015,Non-personnel expenditures at school level,136830.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Finch Elementary,130012003468,2015,Personnel salaries at school level - teachers only,2275456.00,35.74,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Finch Elementary,130012003468,2015,Instructional Aides,245816.00,10.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Finch Elementary,130012003468,2015,School Administration Staff,255326.00,3.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Finch Elementary,130012003468,2015,Support Services Staff (for Pupils and Instructional Staff),393670.00,8.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Finch Elementary,130012003468,2015,Total enrollment,,,0.00,0.00,0.00,13.00,532.00,0.00,4.00,549.00,62.00,0.00,2.00
GA,Atlanta Public Schools,GA,Deerwood Academy School,130012003470,2015,Personnel salaries at school level - total,3201005.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Deerwood Academy School,130012003470,2015,Non-personnel expenditures at school level,151754.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Deerwood Academy School,130012003470,2015,Personnel salaries at school level - teachers only,2473329.00,42.03,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Deerwood Academy School,130012003470,2015,Instructional Aides,220397.00,9.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Deerwood Academy School,130012003470,2015,School Administration Staff,174032.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Deerwood Academy School,130012003470,2015,Support Services Staff (for Pupils and Instructional Staff),333247.00,7.20,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Deerwood Academy School,130012003470,2015,Total enrollment,,,0.00,2.00,0.00,19.00,664.00,2.00,7.00,694.00,35.00,2.00,7.00
GA,Atlanta Public Schools,GA,Burgess-Peterson Elementary School,130012003471,2015,Personnel salaries at school level - total,2903332.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Burgess-Peterson Elementary School,130012003471,2015,Non-personnel expenditures at school level,84448.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Burgess-Peterson Elementary School,130012003471,2015,Personnel salaries at school level - teachers only,1841907.00,29.21,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Burgess-Peterson Elementary School,130012003471,2015,Instructional Aides,308747.00,12.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Burgess-Peterson Elementary School,130012003471,2015,School Administration Staff,275353.00,3.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Burgess-Peterson Elementary School,130012003471,2015,Support Services Staff (for Pupils and Instructional Staff),477325.00,10.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Burgess-Peterson Elementary School,130012003471,2015,Total enrollment,,,0.00,0.00,0.00,10.00,298.00,40.00,7.00,355.00,59.00,0.00,0.00
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Personnel salaries at school level - total,1491324.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Non-personnel expenditures at school level,101995.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Personnel salaries at school level - teachers only,924389.00,15.52,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Instructional Aides,88721.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,School Administration Staff,167982.00,1.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Support Services Staff (for Pupils and Instructional Staff),310231.00,9.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Total enrollment,,,2.00,2.00,0.00,13.00,286.00,0.00,2.00,305.00,4.00,4.00,2.00
GA,Atlanta Public Schools,GA,Atlanta Neighborhood Charter - Middle,130012003541,2015,Personnel salaries at school level - total,1751439.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Neighborhood Charter - Middle,130012003541,2015,Non-personnel expenditures at school level,163277.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Neighborhood Charter - Middle,130012003541,2015,Personnel salaries at school level - teachers only,1003234.00,20.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Neighborhood Charter - Middle,130012003541,2015,Instructional Aides,66862.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Neighborhood Charter - Middle,130012003541,2015,School Administration Staff,289940.00,3.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Neighborhood Charter - Middle,130012003541,2015,Support Services Staff (for Pupils and Instructional Staff),391403.00,8.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Atlanta Neighborhood Charter - Middle,130012003541,2015,Total enrollment,,,0.00,4.00,0.00,13.00,73.00,124.00,25.00,239.00,41.00,13.00,2.00
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Personnel salaries at school level - total,1481882.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Non-personnel expenditures at school level,8896.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Personnel salaries at school level - teachers only,1247210.00,20.20,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Instructional Aides,46900.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,School Administration Staff,166852.00,1.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Support Services Staff (for Pupils and Instructional Staff),20920.00,1.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Total enrollment,,,0.00,0.00,0.00,4.00,280.00,0.00,2.00,286.00,47.00,4.00,2.00
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Personnel salaries at school level - total,1469492.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Non-personnel expenditures at school level,32001.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Personnel salaries at school level - teachers only,1004722.00,17.16,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Instructional Aides,89747.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,School Administration Staff,157980.00,1.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Support Services Staff (for Pupils and Instructional Staff),217043.00,4.84,,,,,,,,,,,
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Total enrollment,,,2.00,0.00,0.00,7.00,268.00,0.00,0.00,277.00,41.00,0.00,0.00
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Personnel salaries at school level - total,2217244.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Non-personnel expenditures at school level,48064.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Personnel salaries at school level - teachers only,1459310.00,24.51,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,School Administration Staff,218738.00,2.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Support Services Staff (for Pupils and Instructional Staff),539195.00,9.41,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Total enrollment,,,2.00,0.00,0.00,4.00,403.00,0.00,2.00,411.00,53.00,4.00,0.00
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Personnel salaries at school level - total,1818427.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Non-personnel expenditures at school level,19258.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Personnel salaries at school level - teachers only,1350289.00,22.56,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Instructional Aides,59810.00,2.41,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,School Administration Staff,193652.00,2.33,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Support Services Staff (for Pupils and Instructional Staff),214674.00,6.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Total enrollment,,,0.00,0.00,0.00,19.00,274.00,2.00,2.00,297.00,47.00,2.00,4.00
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Personnel salaries at school level - total,1606081.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Non-personnel expenditures at school level,35065.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Personnel salaries at school level - teachers only,1170030.00,19.82,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Instructional Aides,133527.00,4.29,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,School Administration Staff,155323.00,1.33,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Support Services Staff (for Pupils and Instructional Staff),147200.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Total enrollment,,,0.00,0.00,2.00,10.00,259.00,2.00,0.00,273.00,38.00,2.00,4.00
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Personnel salaries at school level - total,3904235.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Non-personnel expenditures at school level,101601.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Personnel salaries at school level - teachers only,2816415.00,43.22,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Instructional Aides,20053.00,1.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,School Administration Staff,406789.00,5.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Support Services Staff (for Pupils and Instructional Staff),660977.00,14.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Total enrollment,,,0.00,0.00,2.00,5.00,503.00,2.00,5.00,517.00,88.00,5.00,0.00
GA,Atlanta Public Schools,GA,South Atlanta School of Health and Medical Science,130012003567,2015,Personnel salaries at school level - total,1939290.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Health and Medical Science,130012003567,2015,Non-personnel expenditures at school level,103359.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Health and Medical Science,130012003567,2015,Personnel salaries at school level - teachers only,1276157.00,21.56,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Health and Medical Science,130012003567,2015,Instructional Aides,54474.00,2.30,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Health and Medical Science,130012003567,2015,School Administration Staff,129975.00,1.34,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Health and Medical Science,130012003567,2015,Support Services Staff (for Pupils and Instructional Staff),478682.00,8.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,South Atlanta School of Health and Medical Science,130012003567,2015,Total enrollment,,,0.00,0.00,0.00,19.00,259.00,0.00,2.00,280.00,38.00,0.00,7.00
GA,Atlanta Public Schools,GA,Wesley International Academy Charter Facility,130012003589,2015,Personnel salaries at school level - total,4145850.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Wesley International Academy Charter Facility,130012003589,2015,Non-personnel expenditures at school level,1210605.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Wesley International Academy Charter Facility,130012003589,2015,Personnel salaries at school level - teachers only,3161900.00,65.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Wesley International Academy Charter Facility,130012003589,2015,Instructional Aides,125100.00,5.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Wesley International Academy Charter Facility,130012003589,2015,School Administration Staff,402350.00,6.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Wesley International Academy Charter Facility,130012003589,2015,Support Services Staff (for Pupils and Instructional Staff),456500.00,9.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Wesley International Academy Charter Facility,130012003589,2015,Total enrollment,,,0.00,13.00,2.00,37.00,586.00,109.00,37.00,784.00,95.00,4.00,7.00
GA,Atlanta Public Schools,GA,Hillside Conant School,130012003660,2015,Personnel salaries at school level - total,595053.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Hillside Conant School,130012003660,2015,Non-personnel expenditures at school level,0.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Hillside Conant School,130012003660,2015,Personnel salaries at school level - teachers only,446554.00,10.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Hillside Conant School,130012003660,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Hillside Conant School,130012003660,2015,School Administration Staff,148499.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Hillside Conant School,130012003660,2015,Support Services Staff (for Pupils and Instructional Staff),0.00,0.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Hillside Conant School,130012003660,2015,Total enrollment,,,0.00,0.00,0.00,2.00,16.00,46.00,2.00,66.00,44.00,0.00,0.00
GA,Atlanta Public Schools,GA,Kipp Strive Academy,130012003823,2015,Personnel salaries at school level - total,2145659.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp Strive Academy,130012003823,2015,Non-personnel expenditures at school level,466138.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp Strive Academy,130012003823,2015,Personnel salaries at school level - teachers only,984878.00,18.70,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp Strive Academy,130012003823,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp Strive Academy,130012003823,2015,School Administration Staff,422044.00,5.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp Strive Academy,130012003823,2015,Support Services Staff (for Pupils and Instructional Staff),738736.00,18.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kipp Strive Academy,130012003823,2015,Total enrollment,,,2.00,0.00,0.00,4.00,331.00,0.00,0.00,337.00,35.00,2.00,0.00
GA,Atlanta Public Schools,GA,Springdale Park Elementary School,130012003841,2015,Personnel salaries at school level - total,3376230.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Springdale Park Elementary School,130012003841,2015,Non-personnel expenditures at school level,73547.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Springdale Park Elementary School,130012003841,2015,Personnel salaries at school level - teachers only,2698636.00,45.08,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Springdale Park Elementary School,130012003841,2015,Instructional Aides,180493.00,7.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Springdale Park Elementary School,130012003841,2015,School Administration Staff,199720.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Springdale Park Elementary School,130012003841,2015,Support Services Staff (for Pupils and Instructional Staff),297381.00,5.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Springdale Park Elementary School,130012003841,2015,Total enrollment,,,4.00,25.00,2.00,55.00,103.00,436.00,37.00,662.00,44.00,0.00,25.00
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Personnel salaries at school level - total,355882.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Non-personnel expenditures at school level,0.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Personnel salaries at school level - teachers only,355882.00,6.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,School Administration Staff,0.00,0.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Support Services Staff (for Pupils and Instructional Staff),0.00,0.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Total enrollment,,,0.00,0.00,0.00,0.00,76.00,0.00,0.00,76.00,74.00,0.00,2.00
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Personnel salaries at school level - total,3418138.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Non-personnel expenditures at school level,68535.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Personnel salaries at school level - teachers only,2273285.00,37.44,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,School Administration Staff,454324.00,5.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Support Services Staff (for Pupils and Instructional Staff),690529.00,15.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Total enrollment,,,0.00,0.00,0.00,8.00,488.00,2.00,2.00,500.00,55.00,5.00,5.00
GA,Atlanta Public Schools,GA,KIPP VISION,130012003992,2015,Personnel salaries at school level - total,2087363.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP VISION,130012003992,2015,Non-personnel expenditures at school level,437021.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP VISION,130012003992,2015,Personnel salaries at school level - teachers only,1189129.00,22.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP VISION,130012003992,2015,Instructional Aides,137583.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP VISION,130012003992,2015,School Administration Staff,154597.00,2.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP VISION,130012003992,2015,Support Services Staff (for Pupils and Instructional Staff),606054.00,22.50,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP VISION,130012003992,2015,Total enrollment,,,2.00,0.00,2.00,13.00,328.00,0.00,2.00,347.00,38.00,2.00,4.00
GA,Atlanta Public Schools,GA,Kindezi,130012004012,2015,Personnel salaries at school level - total,5249604.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kindezi,130012004012,2015,Non-personnel expenditures at school level,2418946.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kindezi,130012004012,2015,Personnel salaries at school level - teachers only,4446087.00,102.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kindezi,130012004012,2015,Instructional Aides,25000.00,1.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kindezi,130012004012,2015,School Administration Staff,270000.00,4.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kindezi,130012004012,2015,Support Services Staff (for Pupils and Instructional Staff),508517.00,15.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Kindezi,130012004012,2015,Total enrollment,,,4.00,2.00,0.00,13.00,583.00,34.00,22.00,658.00,68.00,0.00,2.00
GA,Atlanta Public Schools,GA,KIPP Atlanta Collegiate,130012004059,2015,Personnel salaries at school level - total,3557252.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Atlanta Collegiate,130012004059,2015,Non-personnel expenditures at school level,656477.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Atlanta Collegiate,130012004059,2015,Personnel salaries at school level - teachers only,2252280.00,41.49,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Atlanta Collegiate,130012004059,2015,Instructional Aides,47724.00,1.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Atlanta Collegiate,130012004059,2015,School Administration Staff,290648.00,3.18,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Atlanta Collegiate,130012004059,2015,Support Services Staff (for Pupils and Instructional Staff),966600.00,25.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,KIPP Atlanta Collegiate,130012004059,2015,Total enrollment,,,0.00,2.00,0.00,7.00,625.00,0.00,4.00,638.00,59.00,7.00,0.00
GA,Atlanta Public Schools,GA,Adamsville Primary School,130012004067,2015,Personnel salaries at school level - total,2516969.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Adamsville Primary School,130012004067,2015,Non-personnel expenditures at school level,128974.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Adamsville Primary School,130012004067,2015,Personnel salaries at school level - teachers only,1664711.00,27.65,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Adamsville Primary School,130012004067,2015,Instructional Aides,255483.00,11.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Adamsville Primary School,130012004067,2015,School Administration Staff,275487.00,3.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Adamsville Primary School,130012004067,2015,Support Services Staff (for Pupils and Instructional Staff),321287.00,7.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Adamsville Primary School,130012004067,2015,Total enrollment,,,0.00,0.00,0.00,13.00,376.00,2.00,4.00,395.00,56.00,0.00,10.00
GA,Atlanta Public Schools,GA,Latin Academy Charter School,130012004083,2015,Personnel salaries at school level - total,1454823.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Latin Academy Charter School,130012004083,2015,Non-personnel expenditures at school level,2604221.00,,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Latin Academy Charter School,130012004083,2015,Personnel salaries at school level - teachers only,1061329.00,21.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Latin Academy Charter School,130012004083,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Latin Academy Charter School,130012004083,2015,School Administration Staff,146700.00,1.90,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Latin Academy Charter School,130012004083,2015,Support Services Staff (for Pupils and Instructional Staff),246794.00,6.00,,,,,,,,,,,
GA,Atlanta Public Schools,GA,Latin Academy Charter School,130012004083,2015,Total enrollment,,,0.00,0.00,0.00,2.00,253.00,2.00,2.00,259.00,23.00,2.00,2.00
GA,Atlanta Public Schools,GA,Woodson Primary School,130012004087,2015,Personnel salaries at school level - total,2265760.00,,,,,,,,,,,,
